id,name,lat,lon
1,Abbeville,50.101,1.857
2,Abbeville,50.101,1.866
3,Abbeville,50.102,1.824
4,Abbeville,50.102,1.864
5,Abbeville,50.103,1.837
6,Abbeville,50.103,1.838
7,Abbeville,50.104,1.824
8,Abbeville,50.104,1.828
9,Abbeville,50.104,1.841
10,Abbeville,50.106,1.838
11,Abbeville,50.107,1.836
12,Abbeville,50.107,1.837
13,Abbeville-Saint-Lucien,49.516,2.168
14,Abbeville-Saint-Lucien,49.516,2.169
15,Abbeville-Saint-Lucien,49.517,2.18
16,Abbeville-Saint-Lucien,49.519,2.176
17,Abbeville-Saint-Lucien,49.519,2.177
18,Ableiges,49.067,1.969
19,Ableiges,49.068,1.965
20,Ableiges,49.069,1.964
21,Ableiges,49.072,1.965
22,Ableiges,49.072,1.966
23,Ableiges,49.073,1.966
24,Ableiges,49.073,1.968
25,Ableiges,49.074,1.965
26,Ableiges,49.074,1.966
27,Ableiges,49.093,1.977
28,Ablis,48.511,1.84
29,Ablis,48.512,1.832
30,Ablis,48.512,1.842
31,Ablis,48.513,1.833
32,Ablis,48.514,1.84
33,Ablis,48.515,1.835
34,Ablis,48.515,1.837
35,Ablis,48.516,1.83
36,Ablis,48.516,1.832
37,Ablis,48.516,1.834
38,Ablis,48.517,1.828
39,Ablis,48.517,1.832
40,Ablis,48.519,1.826
41,Ablis,48.519,1.832
42,Ablis,48.519,1.838
43,Ablis,48.52,1.827
44,Ablis,48.52,1.837
45,Ablis,48.523,1.818
46,Ablis,48.525,1.828
47,Ablis,48.526,1.831
48,Ablis,48.526,1.833
49,Ablis,48.526,1.834
50,Ablis,48.526,1.835
51,Ablis,48.526,1.836
52,Ablis,48.527,1.834
53,Ablis,48.529,1.831
54,Ablis,48.529,1.832
55,Ablis,48.529,1.846
56,Ablis,48.53,1.833
57,Ablis,48.531,1.832
58,Ablis,48.531,1.851
59,Ablis,48.532,1.831
60,Ablis,48.532,1.857
61,Ablis,48.536,1.877
62,Ablon-sur-Seine,48.721,2.411
63,Ablon-sur-Seine,48.721,2.417
64,Ablon-sur-Seine,48.722,2.411
65,Ablon-sur-Seine,48.722,2.413
66,Ablon-sur-Seine,48.723,2.421
67,Ablon-sur-Seine,48.724,2.411
68,Ablon-sur-Seine,48.724,2.412
69,Ablon-sur-Seine,48.724,2.422
70,Ablon-sur-Seine,48.724,2.426
71,Ablon-sur-Seine,48.724,2.43
72,Ablon-sur-Seine,48.724,2.432
73,Ablon-sur-Seine,48.725,2.423
74,Ablon-sur-Seine,48.725,2.424
75,Ablon-sur-Seine,48.725,2.425
76,Ablon-sur-Seine,48.725,2.427
77,Ablon-sur-Seine,48.725,2.431
78,Ablon-sur-Seine,48.726,2.429
79,Ablon-sur-Seine,48.727,2.421
80,Achères,48.947,2.07
81,Achères,48.95,2.068
82,Achères,48.951,2.062
83,Achères,48.952,2.074
84,Achères,48.953,2.063
85,Achères,48.954,2.06
86,Achères,48.954,2.061
87,Achères,48.954,2.074
88,Achères,48.955,2.062
89,Achères,48.955,2.064
90,Achères,48.955,2.065
91,Achères,48.955,2.066
92,Achères,48.956,2.069
93,Achères,48.956,2.072
94,Achères,48.956,2.073
95,Achères,48.957,2.067
96,Achères,48.957,2.07
97,Achères,48.957,2.072
98,Achères,48.959,2.062
99,Achères,48.959,2.068
100,Achères,48.96,2.062
101,Achères,48.96,2.067
102,Achères,48.96,2.068
103,Achères,48.96,2.07
104,Achères,48.96,2.073
105,Achères,48.961,2.057
106,Achères,48.961,2.06
107,Achères,48.961,2.069
108,Achères,48.961,2.073
109,Achères,48.962,2.057
110,Achères,48.962,2.058
111,Achères,48.962,2.07
112,Achères,48.962,2.071
113,Achères,48.963,2.057
114,Achères,48.963,2.072
115,Achères,48.964,2.067
116,Achères,48.964,2.069
117,Achères,48.964,2.073
118,Achères,48.966,2.063
119,Achères,48.966,2.064
120,Achères,48.966,2.068
121,Achères,48.967,2.072
122,Achères,48.967,2.075
123,Achères,48.968,2.069
124,Achères,48.968,2.07
125,Achères,48.968,2.076
126,Achères,48.968,2.077
127,Achères,48.969,2.076
128,Achères,48.97,2.073
129,Achères,48.97,2.075
130,Achères,48.97,2.076
131,Achères,48.97,2.078
132,Achères,48.971,2.079
133,Achères,48.971,2.08
134,Achères,48.972,2.079
135,Achères,48.972,2.08
136,Achères,48.973,2.078
137,Achères,48.977,2.081
138,Achères,48.978,2.082
139,Achères,48.983,2.101
140,Achères,48.986,2.132
141,Achères,48.988,2.1
142,Achères-la-Forêt,48.354,2.583
143,Achères-la-Forêt,48.355,2.559
144,Achères-la-Forêt,48.361,2.573
145,Achères-la-Forêt,48.364,2.57
146,Acigné,48.131,-1.536
147,Acigné,48.137,-1.527
148,Acquigny,49.165,1.176
149,Acquigny,49.166,1.175
150,Acquigny,49.173,1.186
151,Acquigny,49.173,1.189
152,Acquigny,49.175,1.181
153,Acquigny,49.177,1.175
154,Adissan,43.532,3.429
155,Adissan,43.532,3.43
156,Adissan,43.535,3.432
157,Agde,43.276,3.495
158,Agde,43.276,3.496
159,Agde,43.277,3.503
160,Agde,43.277,3.504
161,Agde,43.278,3.502
162,Agde,43.278,3.516
163,Agde,43.279,3.502
164,Agde,43.28,3.492
165,Agde,43.28,3.493
166,Agde,43.28,3.494
167,Agde,43.281,3.497
168,Agde,43.281,3.516
169,Agde,43.282,3.473
170,Agde,43.282,3.474
171,Agde,43.282,3.495
172,Agde,43.282,3.496
173,Agde,43.283,3.497
174,Agde,43.283,3.498
175,Agde,43.283,3.499
176,Agde,43.285,3.459
177,Agde,43.285,3.504
178,Agde,43.285,3.513
179,Agde,43.285,3.519
180,Agde,43.286,3.457
181,Agde,43.287,3.506
182,Agde,43.288,3.471
183,Agde,43.289,3.447
184,Agde,43.289,3.508
185,Agde,43.29,3.513
186,Agde,43.291,3.525
187,Agde,43.292,3.456
188,Agde,43.294,3.527
189,Agde,43.295,3.47
190,Agde,43.295,3.479
191,Agde,43.296,3.47
192,Agde,43.297,3.475
193,Agde,43.302,3.475
194,Agde,43.302,3.486
195,Agde,43.303,3.486
196,Agde,43.304,3.484
197,Agde,43.306,3.473
198,Agde,43.307,3.461
199,Agde,43.308,3.49
200,Agde,43.309,3.467
201,Agde,43.312,3.525
202,Agde,43.314,3.53
203,Agde,43.316,3.465
204,Agde,43.316,3.466
205,Agde,43.317,3.466
206,Agde,43.324,3.502
207,Agen,44.189,0.613
208,Agen,44.195,0.617
209,Agen,44.195,0.632
210,Agen,44.199,0.627
211,Agen,44.2,0.617
212,Agen,44.201,0.62
213,Agen,44.202,0.631
214,Agen,44.203,0.615
215,Agen,44.203,0.627
216,Agen,44.204,0.611
217,Agen,44.204,0.622
218,Agen,44.205,0.626
219,Agen,44.206,0.611
220,Agen,44.207,0.611
221,Agen,44.208,0.62
222,Agneaux,49.108,-1.13
223,Agneaux,49.109,-1.132
224,Agneaux,49.112,-1.14
225,Agneaux,49.112,-1.127
226,Agneaux,49.114,-1.127
227,Agneaux,49.114,-1.122
228,Agneaux,49.114,-1.118
229,Agneaux,49.115,-1.129
230,Agneaux,49.116,-1.113
231,Agneaux,49.117,-1.103
232,Agneaux,49.12,-1.106
233,Agnetz,49.379,2.388
234,Agnetz,49.384,2.364
235,Agnetz,49.386,2.382
236,Agnetz,49.386,2.394
237,Agnetz,49.386,2.395
238,Agnetz,49.387,2.364
239,Agnetz,49.387,2.388
240,Agnetz,49.389,2.383
241,Agnetz,49.389,2.392
242,Agnetz,49.392,2.367
243,Agnetz,49.396,2.377
244,Agnetz,49.398,2.378
245,Agnetz,49.399,2.384
246,Agnetz,49.402,2.375
247,Agny,50.256,2.76
248,Ahuillé,48.019,-0.871
249,Ahuillé,48.021,-0.871
250,Ahuillé,48.022,-0.873
251,Ahuillé,48.023,-0.866
252,Ahuillé,48.023,-0.865
253,Aiglemont,49.775,4.773
254,Aiglemont,49.776,4.774
255,Aiglemont,49.779,4.765
256,Aiglemont,49.78,4.764
257,Aiglemont,49.782,4.755
258,Aigrefeuille,43.567,1.591
259,Aigrefeuille,43.568,1.586
260,Aigrefeuille,43.569,1.592
261,Aigrefeuille,43.571,1.599
262,Aigrefeuille-d'Aunis,46.102,-0.946
263,Aigrefeuille-d'Aunis,46.102,-0.945
264,Aigrefeuille-d'Aunis,46.102,-0.942
265,Aigrefeuille-d'Aunis,46.107,-0.936
266,Aigrefeuille-d'Aunis,46.11,-0.929
267,Aigrefeuille-d'Aunis,46.11,-0.928
268,Aigrefeuille-d'Aunis,46.111,-0.928
269,Aigrefeuille-d'Aunis,46.113,-0.943
270,Aigrefeuille-d'Aunis,46.114,-0.933
271,Aigrefeuille-d'Aunis,46.115,-0.939
272,Aigrefeuille-d'Aunis,46.115,-0.932
273,Aigrefeuille-d'Aunis,46.116,-0.938
274,Aigrefeuille-d'Aunis,46.116,-0.935
275,Aigrefeuille-d'Aunis,46.117,-0.944
276,Aigrefeuille-d'Aunis,46.12,-0.923
277,Aigrefeuille-d'Aunis,46.122,-0.917
278,Aigrefeuille-d'Aunis,46.123,-0.913
279,Aigrefeuille-d'Aunis,46.124,-0.917
280,Aigrefeuille-d'Aunis,46.124,-0.912
281,Aigrefeuille-sur-Maine,47.066,-1.416
282,Aigrefeuille-sur-Maine,47.07,-1.391
283,Aigrefeuille-sur-Maine,47.073,-1.411
284,Aigrefeuille-sur-Maine,47.074,-1.419
285,Aigrefeuille-sur-Maine,47.074,-1.416
286,Aigrefeuille-sur-Maine,47.074,-1.396
287,Aigrefeuille-sur-Maine,47.075,-1.415
288,Aigrefeuille-sur-Maine,47.075,-1.408
289,Aigrefeuille-sur-Maine,47.075,-1.407
290,Aigrefeuille-sur-Maine,47.075,-1.397
291,Aigrefeuille-sur-Maine,47.076,-1.418
292,Aigrefeuille-sur-Maine,47.076,-1.409
293,Aigrefeuille-sur-Maine,47.076,-1.399
294,Aigrefeuille-sur-Maine,47.077,-1.421
295,Aigrefeuille-sur-Maine,47.077,-1.404
296,Aigrefeuille-sur-Maine,47.078,-1.421
297,Aigrefeuille-sur-Maine,47.079,-1.412
298,Aigrefeuille-sur-Maine,47.082,-1.415
299,Aigremont,48.894,2.007
300,Aigremont,48.906,2.017
301,Aigremont,48.907,2.018
302,Aigremont,48.907,2.022
303,Aigremont,48.912,2.021
304,Aigremont,48.913,2.022
305,Aigues-Mortes,43.557,4.182
306,Aigues-Mortes,43.563,4.206
307,Aigues-Mortes,43.565,4.195
308,Aigues-Mortes,43.565,4.196
309,Aigues-Mortes,43.565,4.199
310,Aigues-Mortes,43.566,4.195
311,Aigues-Mortes,43.568,4.191
312,Aigues-Mortes,43.569,4.187
313,Aigues-Mortes,43.569,4.189
314,Aigues-Mortes,43.57,4.191
315,Aigues-Mortes,43.571,4.127
316,Aigues-Mortes,43.571,4.178
317,Aigues-Mortes,43.572,4.172
318,Aigues-Mortes,43.574,4.18
319,Aigues-Mortes,43.576,4.187
320,Aigues-Mortes,43.576,4.198
321,Aigues-Mortes,43.579,4.101
322,Aigues-Mortes,43.583,4.2
323,Aigues-Mortes,43.586,4.096
324,Aigues-Vives,43.739,4.18
325,Aigues-Vives,43.743,4.167
326,Aimargues,43.673,4.21
327,Aimargues,43.677,4.21
328,Aimargues,43.678,4.211
329,Aimargues,43.68,4.203
330,Aimargues,43.682,4.205
331,Aimargues,43.682,4.208
332,Aimargues,43.682,4.211
333,Aimargues,43.682,4.216
334,Aimargues,43.684,4.209
335,Aimargues,43.685,4.211
336,Aimargues,43.685,4.219
337,Aimargues,43.687,4.211
338,Aimargues,43.689,4.206
339,Aimargues,43.692,4.201
340,Aimargues,43.692,4.204
341,Aimargues,43.693,4.202
342,Aimargues,43.696,4.2
343,Aimargues,43.696,4.201
344,Aimargues,43.699,4.186
345,Aimargues,43.699,4.187
346,Aimargues,43.7,4.184
347,Aimargues,43.7,4.185
348,Aimargues,43.7,4.186
349,Aimargues,43.7,4.187
350,Aimargues,43.7,4.188
351,Aimargues,43.701,4.186
352,Aimargues,43.701,4.19
353,Aimargues,43.701,4.192
354,Aimargues,43.701,4.194
355,Aimargues,43.701,4.201
356,Aimargues,43.702,4.184
357,Aimargues,43.702,4.185
358,Aimargues,43.702,4.192
359,Aimargues,43.702,4.198
360,Aimargues,43.703,4.193
361,Aime-la-Plagne,45.554,6.644
362,Aime-la-Plagne,45.556,6.652
363,Aire-sur-la-Lys,50.637,2.399
364,Aiton,45.554,6.255
365,Aix-en-Provence,43.454,5.316
366,Aix-en-Provence,43.455,5.317
367,Aix-en-Provence,43.475,5.378
368,Aix-en-Provence,43.477,5.373
369,Aix-en-Provence,43.477,5.374
370,Aix-en-Provence,43.477,5.414
371,Aix-en-Provence,43.478,5.37
372,Aix-en-Provence,43.478,5.372
373,Aix-en-Provence,43.478,5.375
374,Aix-en-Provence,43.479,5.366
375,Aix-en-Provence,43.479,5.367
376,Aix-en-Provence,43.479,5.368
377,Aix-en-Provence,43.479,5.382
378,Aix-en-Provence,43.48,5.367
379,Aix-en-Provence,43.48,5.415
380,Aix-en-Provence,43.481,5.379
381,Aix-en-Provence,43.481,5.389
382,Aix-en-Provence,43.481,5.39
383,Aix-en-Provence,43.481,5.419
384,Aix-en-Provence,43.482,5.377
385,Aix-en-Provence,43.482,5.421
386,Aix-en-Provence,43.483,5.36
387,Aix-en-Provence,43.483,5.363
388,Aix-en-Provence,43.483,5.364
389,Aix-en-Provence,43.483,5.376
390,Aix-en-Provence,43.483,5.383
391,Aix-en-Provence,43.483,5.418
392,Aix-en-Provence,43.484,5.363
393,Aix-en-Provence,43.484,5.374
394,Aix-en-Provence,43.485,5.353
395,Aix-en-Provence,43.485,5.358
396,Aix-en-Provence,43.485,5.361
397,Aix-en-Provence,43.485,5.362
398,Aix-en-Provence,43.485,5.38
399,Aix-en-Provence,43.485,5.417
400,Aix-en-Provence,43.485,5.419
401,Aix-en-Provence,43.486,5.379
402,Aix-en-Provence,43.486,5.421
403,Aix-en-Provence,43.487,5.359
404,Aix-en-Provence,43.487,5.372
405,Aix-en-Provence,43.487,5.378
406,Aix-en-Provence,43.488,5.376
407,Aix-en-Provence,43.488,5.424
408,Aix-en-Provence,43.489,5.334
409,Aix-en-Provence,43.489,5.341
410,Aix-en-Provence,43.489,5.352
411,Aix-en-Provence,43.489,5.427
412,Aix-en-Provence,43.49,5.338
413,Aix-en-Provence,43.49,5.356
414,Aix-en-Provence,43.49,5.357
415,Aix-en-Provence,43.49,5.371
416,Aix-en-Provence,43.491,5.333
417,Aix-en-Provence,43.491,5.334
418,Aix-en-Provence,43.491,5.335
419,Aix-en-Provence,43.491,5.339
420,Aix-en-Provence,43.491,5.355
421,Aix-en-Provence,43.491,5.372
422,Aix-en-Provence,43.492,5.351
423,Aix-en-Provence,43.492,5.355
424,Aix-en-Provence,43.492,5.372
425,Aix-en-Provence,43.493,5.369
426,Aix-en-Provence,43.494,5.368
427,Aix-en-Provence,43.495,5.342
428,Aix-en-Provence,43.495,5.347
429,Aix-en-Provence,43.495,5.351
430,Aix-en-Provence,43.496,5.344
431,Aix-en-Provence,43.497,5.365
432,Aix-en-Provence,43.497,5.376
433,Aix-en-Provence,43.498,5.402
434,Aix-en-Provence,43.501,5.379
435,Aix-en-Provence,43.501,5.381
436,Aix-en-Provence,43.502,5.389
437,Aix-en-Provence,43.503,5.39
438,Aix-en-Provence,43.505,5.395
439,Aix-en-Provence,43.505,5.396
440,Aix-en-Provence,43.506,5.396
441,Aix-en-Provence,43.506,5.397
442,Aix-en-Provence,43.507,5.4
443,Aix-en-Provence,43.507,5.404
444,Aix-en-Provence,43.508,5.422
445,Aix-en-Provence,43.508,5.425
446,Aix-en-Provence,43.509,5.44
447,Aix-en-Provence,43.509,5.466
448,Aix-en-Provence,43.51,5.424
449,Aix-en-Provence,43.51,5.435
450,Aix-en-Provence,43.51,5.442
451,Aix-en-Provence,43.51,5.444
452,Aix-en-Provence,43.51,5.447
453,Aix-en-Provence,43.511,5.421
454,Aix-en-Provence,43.511,5.441
455,Aix-en-Provence,43.511,5.442
456,Aix-en-Provence,43.511,5.444
457,Aix-en-Provence,43.511,5.448
458,Aix-en-Provence,43.511,5.465
459,Aix-en-Provence,43.512,5.436
460,Aix-en-Provence,43.512,5.442
461,Aix-en-Provence,43.512,5.452
462,Aix-en-Provence,43.513,5.44
463,Aix-en-Provence,43.513,5.441
464,Aix-en-Provence,43.513,5.444
465,Aix-en-Provence,43.513,5.445
466,Aix-en-Provence,43.513,5.446
467,Aix-en-Provence,43.513,5.448
468,Aix-en-Provence,43.513,5.449
469,Aix-en-Provence,43.513,5.45
470,Aix-en-Provence,43.513,5.454
471,Aix-en-Provence,43.513,5.458
472,Aix-en-Provence,43.513,5.463
473,Aix-en-Provence,43.513,5.47
474,Aix-en-Provence,43.514,5.43
475,Aix-en-Provence,43.514,5.432
476,Aix-en-Provence,43.514,5.438
477,Aix-en-Provence,43.514,5.442
478,Aix-en-Provence,43.514,5.453
479,Aix-en-Provence,43.514,5.461
480,Aix-en-Provence,43.514,5.463
481,Aix-en-Provence,43.514,5.47
482,Aix-en-Provence,43.515,5.436
483,Aix-en-Provence,43.515,5.461
484,Aix-en-Provence,43.515,5.466
485,Aix-en-Provence,43.516,5.434
486,Aix-en-Provence,43.516,5.435
487,Aix-en-Provence,43.516,5.461
488,Aix-en-Provence,43.516,5.462
489,Aix-en-Provence,43.517,5.454
490,Aix-en-Provence,43.517,5.459
491,Aix-en-Provence,43.517,5.465
492,Aix-en-Provence,43.518,5.433
493,Aix-en-Provence,43.518,5.441
494,Aix-en-Provence,43.518,5.454
495,Aix-en-Provence,43.519,5.433
496,Aix-en-Provence,43.519,5.436
497,Aix-en-Provence,43.519,5.449
498,Aix-en-Provence,43.52,5.418
499,Aix-en-Provence,43.52,5.434
500,Aix-en-Provence,43.52,5.455
501,Aix-en-Provence,43.521,5.366
502,Aix-en-Provence,43.521,5.435
503,Aix-en-Provence,43.522,5.367
504,Aix-en-Provence,43.522,5.419
505,Aix-en-Provence,43.522,5.445
506,Aix-en-Provence,43.523,5.416
507,Aix-en-Provence,43.523,5.437
508,Aix-en-Provence,43.523,5.438
509,Aix-en-Provence,43.523,5.44
510,Aix-en-Provence,43.523,5.442
511,Aix-en-Provence,43.523,5.447
512,Aix-en-Provence,43.523,5.448
513,Aix-en-Provence,43.523,5.449
514,Aix-en-Provence,43.523,5.455
515,Aix-en-Provence,43.524,5.431
516,Aix-en-Provence,43.524,5.435
517,Aix-en-Provence,43.524,5.453
518,Aix-en-Provence,43.524,5.454
519,Aix-en-Provence,43.525,5.423
520,Aix-en-Provence,43.525,5.424
521,Aix-en-Provence,43.525,5.428
522,Aix-en-Provence,43.525,5.44
523,Aix-en-Provence,43.525,5.441
524,Aix-en-Provence,43.525,5.442
525,Aix-en-Provence,43.526,5.438
526,Aix-en-Provence,43.526,5.445
527,Aix-en-Provence,43.526,5.453
528,Aix-en-Provence,43.526,5.454
529,Aix-en-Provence,43.526,5.458
530,Aix-en-Provence,43.526,5.465
531,Aix-en-Provence,43.527,5.424
532,Aix-en-Provence,43.527,5.438
533,Aix-en-Provence,43.527,5.443
534,Aix-en-Provence,43.527,5.452
535,Aix-en-Provence,43.527,5.455
536,Aix-en-Provence,43.527,5.466
537,Aix-en-Provence,43.528,5.423
538,Aix-en-Provence,43.528,5.424
539,Aix-en-Provence,43.528,5.427
540,Aix-en-Provence,43.528,5.429
541,Aix-en-Provence,43.528,5.432
542,Aix-en-Provence,43.528,5.436
543,Aix-en-Provence,43.528,5.438
544,Aix-en-Provence,43.528,5.44
545,Aix-en-Provence,43.529,5.414
546,Aix-en-Provence,43.529,5.42
547,Aix-en-Provence,43.529,5.439
548,Aix-en-Provence,43.529,5.453
549,Aix-en-Provence,43.53,5.415
550,Aix-en-Provence,43.53,5.435
551,Aix-en-Provence,43.53,5.439
552,Aix-en-Provence,43.53,5.44
553,Aix-en-Provence,43.53,5.447
554,Aix-en-Provence,43.531,5.415
555,Aix-en-Provence,43.531,5.423
556,Aix-en-Provence,43.531,5.43
557,Aix-en-Provence,43.531,5.438
558,Aix-en-Provence,43.531,5.442
559,Aix-en-Provence,43.531,5.443
560,Aix-en-Provence,43.531,5.447
561,Aix-en-Provence,43.531,5.456
562,Aix-en-Provence,43.532,5.416
563,Aix-en-Provence,43.532,5.437
564,Aix-en-Provence,43.532,5.439
565,Aix-en-Provence,43.532,5.445
566,Aix-en-Provence,43.532,5.446
567,Aix-en-Provence,43.532,5.451
568,Aix-en-Provence,43.533,5.411
569,Aix-en-Provence,43.533,5.443
570,Aix-en-Provence,43.533,5.459
571,Aix-en-Provence,43.533,5.461
572,Aix-en-Provence,43.534,5.407
573,Aix-en-Provence,43.534,5.435
574,Aix-en-Provence,43.534,5.436
575,Aix-en-Provence,43.534,5.442
576,Aix-en-Provence,43.535,5.405
577,Aix-en-Provence,43.535,5.409
578,Aix-en-Provence,43.535,5.41
579,Aix-en-Provence,43.535,5.441
580,Aix-en-Provence,43.535,5.442
581,Aix-en-Provence,43.535,5.456
582,Aix-en-Provence,43.536,5.435
583,Aix-en-Provence,43.536,5.452
584,Aix-en-Provence,43.536,5.457
585,Aix-en-Provence,43.537,5.411
586,Aix-en-Provence,43.537,5.412
587,Aix-en-Provence,43.538,5.421
588,Aix-en-Provence,43.538,5.449
589,Aix-en-Provence,43.542,5.404
590,Aix-en-Provence,43.544,5.455
591,Aix-en-Provence,43.544,5.456
592,Aix-en-Provence,43.546,5.402
593,Aix-en-Provence,43.55,5.438
594,Aix-en-Provence,43.552,5.435
595,Aix-en-Provence,43.554,5.433
596,Aix-en-Provence,43.577,5.42
597,Aix-en-Provence,43.58,5.411
598,Aix-les-Bains,45.665,5.907
599,Aix-les-Bains,45.676,5.909
600,Aix-les-Bains,45.676,5.919
601,Aix-les-Bains,45.678,5.916
602,Aix-les-Bains,45.679,5.91
603,Aix-les-Bains,45.682,5.91
604,Aix-les-Bains,45.683,5.915
605,Aix-les-Bains,45.685,5.909
606,Aix-les-Bains,45.685,5.91
607,Aix-les-Bains,45.685,5.916
608,Aix-les-Bains,45.685,5.925
609,Aix-les-Bains,45.686,5.909
610,Aix-les-Bains,45.686,5.913
611,Aix-les-Bains,45.686,5.916
612,Aix-les-Bains,45.687,5.911
613,Aix-les-Bains,45.688,5.909
614,Aix-les-Bains,45.688,5.915
615,Aix-les-Bains,45.689,5.909
616,Aix-les-Bains,45.689,5.91
617,Aix-les-Bains,45.689,5.927
618,Aix-les-Bains,45.69,5.913
619,Aix-les-Bains,45.69,5.915
620,Aix-les-Bains,45.69,5.917
621,Aix-les-Bains,45.691,5.909
622,Aix-les-Bains,45.691,5.912
623,Aix-les-Bains,45.692,5.894
624,Aix-les-Bains,45.692,5.915
625,Aix-les-Bains,45.693,5.896
626,Aix-les-Bains,45.693,5.9
627,Aix-les-Bains,45.693,5.906
628,Aix-les-Bains,45.693,5.911
629,Aix-les-Bains,45.693,5.918
630,Aix-les-Bains,45.694,5.899
631,Aix-les-Bains,45.694,5.903
632,Aix-les-Bains,45.694,5.907
633,Aix-les-Bains,45.694,5.91
634,Aix-les-Bains,45.695,5.921
635,Aix-les-Bains,45.696,5.886
636,Aix-les-Bains,45.696,5.907
637,Aix-les-Bains,45.698,5.892
638,Aix-les-Bains,45.698,5.893
639,Aix-les-Bains,45.699,5.889
640,Aix-les-Bains,45.699,5.892
641,Aix-les-Bains,45.699,5.908
642,Aix-les-Bains,45.7,5.885
643,Aix-les-Bains,45.701,5.905
644,Aix-les-Bains,45.701,5.907
645,Aix-les-Bains,45.702,5.891
646,Aix-les-Bains,45.704,5.913
647,Aix-les-Bains,45.705,5.907
648,Aix-les-Bains,45.705,5.91
649,Aix-Noulette,50.416,2.719
650,Aix-Noulette,50.419,2.719
651,Aix-Noulette,50.421,2.703
652,Aix-Noulette,50.422,2.708
653,Aix-Noulette,50.423,2.704
654,Aix-Noulette,50.423,2.707
655,Aix-Noulette,50.423,2.708
656,Aix-Noulette,50.424,2.704
657,Aix-Noulette,50.424,2.712
658,Aix-Noulette,50.425,2.712
659,Aix-Noulette,50.427,2.71
660,Aix-Noulette,50.442,2.696
661,Aixe-sur-Vienne,45.796,1.135
662,Aixe-sur-Vienne,45.8,1.117
663,Aizenay,46.717,-1.573
664,Aizenay,46.721,-1.559
665,Aizenay,46.722,-1.554
666,Aizenay,46.73,-1.611
667,Aizenay,46.731,-1.586
668,Aizenay,46.732,-1.588
669,Aizenay,46.733,-1.589
670,Aizenay,46.734,-1.619
671,Aizenay,46.734,-1.618
672,Aizenay,46.735,-1.609
673,Aizenay,46.736,-1.614
674,Aizenay,46.737,-1.609
675,Aizenay,46.737,-1.608
676,Aizenay,46.737,-1.602
677,Aizenay,46.738,-1.609
678,Aizenay,46.738,-1.608
679,Aizenay,46.738,-1.604
680,Aizenay,46.738,-1.603
681,Aizenay,46.738,-1.602
682,Aizenay,46.739,-1.606
683,Aizenay,46.739,-1.603
684,Aizenay,46.742,-1.605
685,Aizenay,46.744,-1.616
686,Aizenay,46.745,-1.625
687,Aizenay,46.745,-1.619
688,Aizenay,46.745,-1.614
689,Aizenay,46.745,-1.608
690,Aizenay,46.747,-1.623
691,Aizenay,46.747,-1.609
692,Aizenay,46.748,-1.607
693,Aizenay,46.748,-1.602
694,Aizenay,46.75,-1.623
695,Albertville,45.656,6.37
696,Albertville,45.657,6.369
697,Albertville,45.659,6.368
698,Albertville,45.659,6.37
699,Albertville,45.659,6.371
700,Albertville,45.66,6.37
701,Albertville,45.66,6.386
702,Albertville,45.661,6.383
703,Albertville,45.661,6.387
704,Albertville,45.662,6.372
705,Albertville,45.662,6.384
706,Albertville,45.664,6.364
707,Albertville,45.664,6.389
708,Albertville,45.664,6.39
709,Albertville,45.665,6.39
710,Albertville,45.666,6.371
711,Albertville,45.667,6.369
712,Albertville,45.668,6.368
713,Albertville,45.668,6.369
714,Albertville,45.668,6.39
715,Albertville,45.669,6.379
716,Albertville,45.669,6.382
717,Albertville,45.67,6.39
718,Albertville,45.672,6.383
719,Albertville,45.673,6.389
720,Albertville,45.673,6.391
721,Albertville,45.673,6.392
722,Albertville,45.674,6.387
723,Albertville,45.678,6.39
724,Albi,43.899,2.148
725,Albi,43.903,2.142
726,Albi,43.907,2.141
727,Albi,43.912,2.13
728,Albi,43.913,2.135
729,Albi,43.913,2.138
730,Albi,43.913,2.14
731,Albi,43.913,2.15
732,Albi,43.915,2.143
733,Albi,43.915,2.154
734,Albi,43.916,2.089
735,Albi,43.916,2.148
736,Albi,43.917,2.095
737,Albi,43.917,2.097
738,Albi,43.917,2.152
739,Albi,43.918,2.095
740,Albi,43.918,2.119
741,Albi,43.918,2.122
742,Albi,43.918,2.144
743,Albi,43.918,2.151
744,Albi,43.918,2.154
745,Albi,43.919,2.117
746,Albi,43.919,2.125
747,Albi,43.919,2.131
748,Albi,43.919,2.138
749,Albi,43.919,2.147
750,Albi,43.919,2.15
751,Albi,43.92,2.145
752,Albi,43.92,2.169
753,Albi,43.92,2.171
754,Albi,43.921,2.137
755,Albi,43.921,2.138
756,Albi,43.921,2.146
757,Albi,43.921,2.166
758,Albi,43.922,2.137
759,Albi,43.922,2.138
760,Albi,43.922,2.141
761,Albi,43.922,2.146
762,Albi,43.923,2.116
763,Albi,43.923,2.137
764,Albi,43.923,2.147
765,Albi,43.924,2.135
766,Albi,43.924,2.151
767,Albi,43.925,2.143
768,Albi,43.925,2.145
769,Albi,43.925,2.151
770,Albi,43.925,2.174
771,Albi,43.926,2.136
772,Albi,43.927,2.143
773,Albi,43.927,2.146
774,Albi,43.929,2.151
775,Albi,43.929,2.153
776,Albi,43.93,2.144
777,Albi,43.93,2.147
778,Albi,43.93,2.157
779,Albi,43.93,2.184
780,Albi,43.932,2.15
