id,name,lat,lon
31148,Clermont-le-Fort,43.458,1.436
31149,Colomiers,43.602,1.328
31150,Cornebarrieu,43.652,1.328
31157,Cugnaux,43.544,1.347
31161,Deyme,43.479,1.523
31175,Estancarbon,43.114,0.759
3118,Gannat,46.099,3.207
31182,Fenouillet,43.678,1.39
31187,Fonsorbes,43.533,1.226
31188,Fontenilles,43.556,1.178
31202,Fronton,43.841,1.369
31203,Frouzins,43.515,1.317
31205,Gagnac-sur-Garonne,43.698,1.373
31212,Garidech,43.716,1.561
31230,Gratentour,43.713,1.431
31232,Grenade,43.765,1.297
31248,Labarthe-sur-Lèze,43.465,1.393
31254,Labège,43.541,1.515
31277,Lasserre-Pradère,43.641,1.158
31281,Launac,43.736,1.196
31282,Launaguet,43.663,1.444
31291,Léguevin,43.6,1.236
31293,Lespinasse,43.706,1.382
31297,Lévignac,43.667,1.194
31324,Martres-Tolosane,43.183,0.973
31338,Menville,43.678,1.193
31341,Merville,43.72,1.29
31351,Mondonville,43.669,1.283
31356,Montaigut-sur-Save,43.691,1.231
31358,Montastruc-la-Conseillère,43.721,1.585
31389,Montrabé,43.644,1.531
31390,Montréjeau,43.09,0.562
31395,Muret,43.468,1.323
31396,Nailloux,43.352,1.621
31399,Noé,43.345,1.262
31417,Pibrac,43.618,1.285
31421,Pins-Justaret,43.481,1.395
31424,Plaisance-du-Touch,43.553,1.277
31429,Pompertuzat,43.494,1.52
31433,Portet-sur-Garonne,43.539,1.368
31435,Poucharramet,43.425,1.172
31446,Ramonville-Saint-Agne,43.554,1.474
31458,Roques,43.491,1.343
31467,Saint-Alban,43.688,1.423
31476,Saint-Élix-le-Château,43.279,1.14
31483,Saint-Gaudens,43.107,0.716
31484,Saint-Geniès-Bellevue,43.685,1.487
31488,Saint-Jean,43.665,1.502
31497,Saint-Loup-Cammas,43.693,1.482
31506,Saint-Orens-de-Gameville,43.551,1.522
31507,Saint-Paul-sur-Save,43.696,1.223
31512,Saint-Pierre-de-Lages,43.564,1.64
31516,Saint-Sauveur,43.75,1.407
31526,La Salvetat-Saint-Gilles,43.58,1.253
31533,Saubens,43.473,1.352
31555,Toulouse,43.612,1.411
31557,Tournefeuille,43.59,1.347
31561,L'Union,43.639,1.501
31565,Valentine,43.097,0.705
31572,Venerque,43.433,1.444
31573,Verfeil,43.653,1.655
31574,Vernet,43.433,1.426
31582,Villefranche-de-Lauragais,43.409,1.713
31587,Villeneuve-lès-Bouloc,43.764,1.375
31588,Villeneuve-Tolosane,43.53,1.338
3190,Moulins,46.563,3.333
32013,Auch,43.648,0.58
32024,Ayguetinte,43.833,0.427
32119,Eauze,43.86,0.094
32132,Fleurance,43.847,0.669
32147,Gimont,43.631,0.866
32149,Gondrin,43.886,0.237
32160,L'Isle-Jourdain,43.612,1.095
32256,Mirande,43.515,0.409
32322,Pompiac,43.539,0.985
32334,Pujaudran,43.591,1.176
3254,Saint-Pourçain-sur-Sioule,46.308,3.291
33003,Ambarès-et-Lagrave,44.936,-0.482
33013,Artigues-près-Bordeaux,44.867,-0.497
33023,Ayguemorte-les-Graves,44.695,-0.492
33029,Le Barp,44.605,-0.769
33032,Bassens,44.908,-0.535
33039,Bègles,44.798,-0.541
33058,Blaye,45.133,-0.651
33063,Bordeaux,44.835,-0.587
33069,Le Bouscat,44.863,-0.599
33075,Bruges,44.886,-0.588
33080,Cadaujac,44.752,-0.54
33090,Canéjan,44.775,-0.663
3310,Vichy,46.124,3.427
33119,Cenon,44.864,-0.519
33122,Cestas,44.711,-0.739
33162,Eysines,44.883,-0.633
33167,Floirac,44.836,-0.533
33191,Gours,44.999,0.037
33192,Gradignan,44.787,-0.604
33200,Le Haillan,44.871,-0.679
33214,Lacanau,44.977,-1.075
33227,Langon,44.553,-0.244
33243,Libourne,44.946,-0.243
33249,Lormont,44.885,-0.518
33273,Martignas-sur-Jalle,44.84,-0.775
33274,Martillac,44.707,-0.586
33281,Mérignac,44.853,-0.649
33284,Mios,44.659,-0.822
33318,Pessac,44.793,-0.607
33337,Preignac,44.582,-0.293
33349,Quinsac,44.739,-0.481
33352,La Réole,44.589,-0.033
33362,Sablons,45.035,-0.184
33366,Saint-André-de-Cubzac,45.005,-0.436
33397,Sainte-Eulalie,44.921,-0.475
33422,Saint-Jean-d'Illac,44.813,-0.743
33425,Saint-Laurent-d'Arce,45.027,-0.453
33449,Saint-Médard-en-Jalles,44.898,-0.735
33506,Sauveterre-de-Guyenne,44.709,-0.094
33522,Talence,44.795,-0.592
33529,La Teste-de-Buch,44.584,-1.209
33550,Villenave-d'Ornon,44.775,-0.577
34002,Adissan,43.535,3.432
34003,Agde,43.288,3.471
34010,Aniane,43.685,3.594
34014,Assas,43.711,3.89
34022,Baillargues,43.655,4
34023,Balaruc-les-Bains,43.447,3.693
34024,Balaruc-le-Vieux,43.463,3.689
34027,Beaulieu,43.722,4.027
34028,Bédarieux,43.614,3.165
34031,Bessan,43.361,3.427
34032,Béziers,43.335,3.227
34033,Boisseron,43.761,4.081
34035,La Boissière,43.624,3.621
34036,Le Bosc,43.685,3.412
34037,Boujan-sur-Libron,43.366,3.253
34039,Bouzigues,43.448,3.662
34041,Brignac,43.624,3.468
34042,Brissac,43.853,3.712
34048,Campagne,43.789,4.029
34050,Candillargues,43.62,4.064
34051,Canet,43.611,3.485
34057,Castelnau-le-Lez,43.632,3.901
34058,Castries,43.673,3.982
34067,Cazilhac,43.92,3.699
34073,Cers,43.321,3.304
34076,Ceyras,43.648,3.457
34077,Clapiers,43.652,3.882
34078,Claret,43.864,3.894
34079,Clermont-l'Hérault,43.616,3.455
34082,Combaillaux,43.669,3.767
34087,Cournonsec,43.524,3.723
34088,Cournonterral,43.552,3.716
34090,Le Crès,43.658,3.938
34095,Fabrègues,43.546,3.772
34108,Frontignan,43.458,3.763
34110,Galargues,43.771,4.022
34111,Ganges,43.932,3.711
34112,Garrigues,43.795,4.017
34113,Gigean,43.495,3.704
34114,Gignac,43.656,3.541
34116,Grabels,43.65,3.815
34120,Jacou,43.656,3.908
34123,Juvignac,43.617,3.811
34125,Lagamas,43.673,3.522
34126,Lamalou-les-Bains,43.594,3.08
34127,Lansargues,43.65,4.078
34128,Laroque,43.932,3.729
34129,Lattes,43.564,3.873
34134,Lavérune,43.587,3.804
34142,Lodève,43.731,3.323
34143,Loupian,43.452,3.615
34145,Lunel,43.672,4.139
34146,Lunel-Viel,43.672,4.098
34150,Marseillan,43.318,3.548
34151,Marsillargues,43.662,4.17
34152,Mas-de-Londres,43.784,3.761
34153,Les Matelles,43.725,3.812
34154,Mauguio,43.619,3.999
34157,Mèze,43.419,3.598
34159,Mireval,43.514,3.811
34162,Montagnac,43.481,3.48
34163,Montarnaud,43.642,3.693
34164,Montaud,43.75,3.962
34165,Montbazin,43.519,3.7
34166,Montblanc,43.397,3.365
34169,Montferrier-sur-Lez,43.661,3.856
34172,Montpellier,43.633,3.824
34173,Montpeyroux,43.692,3.504
34174,Moulès-et-Baucels,43.938,3.724
34176,Mudaison,43.643,4.041
34179,Murviel-lès-Montpellier,43.621,3.74
34185,Notre-Dame-de-Londres,43.826,3.773
34186,Octon,43.654,3.327
34192,Palavas-les-Flots,43.524,3.923
34194,Paulhan,43.523,3.445
34198,Pérols,43.569,3.944
34199,Pézenas,43.456,3.426
34202,Pignan,43.588,3.761
34204,Plaissan,43.56,3.528
34210,Le Pouget,43.591,3.525
34213,Poussan,43.486,3.668
34215,Pouzols,43.621,3.514
34217,Prades-le-Lez,43.686,3.872
34227,Restinclières,43.723,4.04
34239,Saint-André-de-Sangonis,43.651,3.512
34240,Saint-Aunès,43.649,3.977
34241,Saint-Bauzille-de-la-Sylve,43.616,3.542
34242,Saint-Bauzille-de-Montmel,43.772,3.948
34243,Saint-Bauzille-de-Putois,43.896,3.737
34244,Saint-Brès,43.671,4.028
34246,Entre-Vignes,43.713,4.103
34247,Saint-Clément-de-Rivière,43.648,3.842
34248,Sainte-Croix-de-Quintillargues,43.772,3.91
34249,Saint-Drézéry,43.731,3.978
34254,Saint-Félix-de-Lodez,43.661,3.462
34255,Saint-Gély-du-Fesc,43.675,3.817
34256,Saint-Geniès-des-Mourgues,43.698,4.032
34259,Saint-Georges-d'Orques,43.614,3.773
34261,Saint-Guilhem-le-Désert,43.724,3.55
34264,Saint-Jean-de-Buèges,43.824,3.618
34267,Saint-Jean-de-Fos,43.7,3.549
34270,Saint-Jean-de-Védas,43.573,3.83
34272,Saint-Just,43.652,4.119
34274,Saint-Martin-de-Londres,43.788,3.734
34276,Saint-Mathieu-de-Tréviers,43.766,3.863
34281,Saint-Pargoire,43.528,3.518
34282,Saint-Paul-et-Valmalle,43.626,3.675
34289,Saint-Thibéry,43.397,3.418
34294,Saturargues,43.722,4.111
34295,Saussan,43.57,3.774
34296,Saussines,43.761,4.055
34297,Sauteyrargues,43.845,3.918
34298,Sauvian,43.294,3.261
34301,Sète,43.404,3.7
34307,Sussargues,43.709,4
34309,Teyran,43.69,3.926
34314,Le Triadou,43.739,3.852
34318,Vacquières,43.84,3.94
34320,Vailhauquès,43.673,3.723
34321,Valergues,43.673,4.057
34327,Vendargues,43.658,3.981
34332,Vias,43.291,3.415
34333,Vic-la-Gardiole,43.487,3.797
34336,Villeneuve-lès-Béziers,43.334,3.277
34337,Villeneuve-lès-Maguelone,43.53,3.856
34340,Villetelle,43.713,4.133
34341,Villeveyrac,43.501,3.6
34342,Viols-en-Laval,43.751,3.725
34343,Viols-le-Fort,43.745,3.702
34344,La Grande-Motte,43.56,4.072
35001,Acigné,48.137,-1.527
35006,Argentré-du-Plessis,48.054,-1.151
35008,Availles-sur-Seiche,47.949,-1.199
35012,Bain-de-Bretagne,47.843,-1.688
35014,Bais,48.009,-1.29
35015,Balazé,48.169,-1.195
35023,Bédée,48.18,-1.944
35024,Betton,48.181,-1.637
35025,Billé,48.291,-1.245
35037,Bréal-sous-Montfort,48.053,-1.869
35038,Bréal-sous-Vitré,48.104,-1.057
35039,Brécé,48.104,-1.486
35042,Brielles,47.992,-1.09
35047,Bruz,48.023,-1.736
35051,Cesson-Sévigné,48.107,-1.614
35055,Chantepie,48.085,-1.61
35061,La Chapelle-Erbrée,48.146,-1.123
35068,Châteaubourg,48.106,-1.405
35069,Châteaugiron,48.053,-1.511
35070,Châteauneuf-d'Ille-et-Vilaine,48.561,-1.928
35076,Chavagne,48.054,-1.783
35085,Combourg,48.409,-1.751
35087,Cornillé,48.077,-1.303
35090,Crevin,47.937,-1.666
35093,Dinard,48.615,-2.069
35096,Domagné,48.076,-1.396
35097,Domalain,48.04,-1.2
35099,Domloup,48.041,-1.519
35105,Erbrée,48.092,-1.107
35109,Étrelles,48.069,-1.199
35115,Fougères,48.347,-1.203
35119,Gennes-sur-Seiche,47.987,-1.123
35120,Gévezé,48.22,-1.788
35125,La Guerche-de-Bretagne,47.94,-1.229
35136,Janzé,47.949,-1.498
35137,Javené,48.334,-1.175
35141,Landavran,48.161,-1.294
35152,Liffré,48.202,-1.526
35154,Livré-sur-Changeon,48.235,-1.349
35161,Louvigné-de-Bais,48.048,-1.332
35166,Marpiré,48.144,-1.337
35167,Martigné-Ferchaud,47.822,-1.322
35173,Melesse,48.213,-1.697
35177,La Mézière,48.219,-1.748
35179,Miniac-Morvan,48.531,-1.915
35184,Montauban-de-Bretagne,48.205,-2.047
35189,Montgermont,48.148,-1.704
35192,Montreuil-des-Landes,48.247,-1.224
35193,Montreuil-le-Gast,48.246,-1.725
35196,Mordelles,48.074,-1.853
35197,Mouazé,48.231,-1.609
35200,Moutiers,47.971,-1.225
35206,Noyal-Châtillon-sur-Seiche,48.034,-1.667
35207,Noyal-sur-Vilaine,48.104,-1.518
35210,Pacé,48.147,-1.768
35217,Le Pertre,48.02,-1.037
35225,Plesder,48.413,-1.924
35226,Pleugueneuc,48.406,-1.906
35227,Pleumeleuc,48.174,-1.921
35228,Pleurtuit,48.579,-2.058
35229,Pocé-les-Bois,48.114,-1.247
35234,Quédillac,48.249,-2.141
35236,Redon,47.666,-2.075
35238,Rennes,48.087,-1.674
35240,Le Rheu,48.099,-1.794
35243,Romagné,48.342,-1.29
35250,Saint-Armel,48.008,-1.59
35251,Saint-Aubin-d'Aubigné,48.26,-1.606
35252,Saint-Aubin-des-Landes,48.101,-1.287
35253,Saint-Aubin-du-Cormier,48.259,-1.412
35257,Maen Roch,48.414,-1.339
35264,Saint-Didier,48.093,-1.374
35265,Saint-Domineuc,48.365,-1.874
35272,Saint-Germain-du-Pinel,48.016,-1.194
35275,Saint-Gilles,48.154,-1.829
35278,Saint-Grégoire,48.135,-1.693
35281,Saint-Jacques-de-la-Lande,48.069,-1.701
35283,Saint-Jean-sur-Vilaine,48.117,-1.361
35284,Saint-Jouan-des-Guérets,48.604,-1.975
35288,Saint-Malo,48.63,-2.005
35297,Saint-Méen-le-Grand,48.189,-2.171
35299,Saint-Méloir-des-Ondes,48.637,-1.903
35306,Saint-Père-Marc-en-Poulet,48.565,-1.923
35308,Mesnil-Roc'h,48.446,-1.916
35318,Saint-Thual,48.335,-1.933
35324,La Selle-en-Luitré,48.337,-1.177
35326,Sens-de-Bretagne,48.332,-1.535
35327,Servon-sur-Vilaine,48.103,-1.464
35330,Taillis,48.186,-1.234
35334,Thorigné-Fouillard,48.158,-1.573
35337,Tinténiac,48.324,-1.852
35338,Torcé,48.074,-1.269
35347,Val-d'Izé,48.174,-1.308
35350,Vergéal,48.038,-1.252
35352,Vern-sur-Seiche,48.045,-1.603
35353,Vezin-le-Coquet,48.123,-1.733
35356,Vignoc,48.252,-1.778
35359,Visseiche,47.954,-1.274
35360,Vitré,48.11,-1.18
35363,Pont-Péan,48.016,-1.705
36018,Le Blanc,46.63,1.063
36088,Issoudun,46.957,2.004
37003,Amboise,47.408,0.969
37011,Avoine,47.23,0.166
37013,Avrillé-les-Ponceaux,47.392,0.298
37014,Azay-le-Rideau,47.271,0.427
37015,Azay-sur-Cher,47.335,0.812
37018,Ballan-Miré,47.333,0.609
37021,Beaumont-Louestault,47.569,0.67
37027,Bléré,47.326,0.992
37050,Chambray-lès-Tours,47.346,0.711
37059,Charentilly,47.472,0.606
37063,Château-Renault,47.601,0.921
37067,Cheillé,47.253,0.459
37072,Chinon,47.17,0.243
37091,La Croix-en-Touraine,47.337,0.987
37094,Cussay,47.024,0.79
37098,Draché,47.071,0.634
37099,Druye,47.301,0.553
37104,Esvres,47.287,0.786
37109,Fondettes,47.407,0.615
37115,Descartes,46.986,0.694
37122,Joué-lès-Tours,47.339,0.63
37123,Langeais,47.345,0.35
37124,Larçay,47.358,0.772
37128,Lignières-de-Touraine,47.307,0.44
37132,Loches,47.131,0.999
37139,Luynes,47.393,0.549
37152,Mettray,47.447,0.657
37153,Monnaie,47.497,0.783
37154,Montbazon,47.287,0.712
37156,Montlouis-sur-Loire,47.378,0.823
37159,Monts,47.274,0.663
37163,Nazelles-Négron,47.426,0.967
37167,Neuillé-Pont-Pierre,47.547,0.544
37172,Notre-Dame-d'Oé,47.46,0.701
37175,Nouzilly,47.547,0.747
37178,Panzoult,47.125,0.416
37179,Parçay-Meslay,47.466,0.74
37195,La Riche,47.381,0.665
37203,Rochecorbon,47.409,0.764
37204,Rouziers-de-Touraine,47.517,0.653
37205,Saché,47.246,0.543
37206,Saint-Antoine-du-Rocher,47.481,0.643
37208,Saint-Avertin,47.366,0.719
37211,Saint-Branchs,47.227,0.764
37214,Saint-Cyr-sur-Loire,47.403,0.667
37217,Saint-Étienne-de-Chigny,47.369,0.515
37226,Sainte-Maure-de-Touraine,47.125,0.608
37232,Coteaux-sur-Loire,47.283,0.263
37233,Saint-Pierre-des-Corps,47.397,0.705
37237,Saint-Roch,47.442,0.576
37243,Savonnières,47.344,0.563
37245,Semblançay,47.498,0.579
37249,Sonzay,47.505,0.48
37250,Sorigny,47.259,0.693
37254,Tauxigny-Saint-Bauld,47.259,0.837
37261,Tours,47.414,0.702
37266,Veigné,47.3,0.72
37270,Vernou-sur-Brenne,47.421,0.844
37273,La Ville-aux-Dames,47.386,0.764
37276,Villedômer,47.556,0.869
37281,Vouvray,47.409,0.796
38001,Les Abrets en Dauphiné,45.542,5.575
38012,Aoste,45.6,5.605
38017,Assieu,45.406,4.862
38019,Auberives-sur-Varèze,45.425,4.819
38022,Les Avenières Veyrins-Thuellin,45.634,5.568
38035,Beauvoir-de-Marc,45.511,5.078
38037,Bellegarde-Poussieu,45.374,4.95
38039,Bernin,45.264,5.879
38053,Bourgoin-Jallieu,45.603,5.232
38058,Brézins,45.346,5.309
38059,Brié-et-Angonnes,45.128,5.784
38062,La Buissière,45.402,5.979
38069,Champier,45.452,5.29
38072,Chanas,45.317,4.808
38076,La Chapelle-de-la-Tour,45.584,5.465
38085,Charvieu-Chavagneux,45.75,5.156
38087,Chasse-sur-Rhône,45.582,4.821
38101,Cheyssieu,45.429,4.835
38107,Chonas-l'Amballan,45.459,4.824
38110,Chuzelles,45.586,4.878
38118,Colombe,45.383,5.473
38131,Les Côtes-d'Arey,45.454,4.866
38133,Coublevie,45.349,5.598
38134,Cour-et-Buis,45.441,5.003
38138,Crémieu,45.724,5.25
38140,Crolles,45.271,5.889
38144,Diémoz,45.588,5.09
38148,Dolomieu,45.626,5.497
38150,Domène,45.198,5.834
38151,Échirolles,45.146,5.701
38155,Entre-deux-Guiers,45.413,5.749
38157,Estrablin,45.509,4.955
38158,Eybens,45.147,5.754
38179,Gières,45.189,5.778
38183,Granieu,45.599,5.587
38184,Grenay,45.664,5.093
38185,Grenoble,45.185,5.718
38193,L'Isle-d'Abeau,45.622,5.23
38199,Jardin,45.509,4.898
38205,Lans-en-Vercors,45.129,5.584
38214,Lumbin,45.305,5.909
38215,Luzinay,45.59,4.949
38229,Meylan,45.209,5.778
38239,Moirans,45.322,5.582
38247,Montalieu-Vercieu,45.816,5.403
38249,Montbonnot-Saint-Martin,45.223,5.819
38261,Morestel,45.678,5.469
38269,La Mure,44.913,5.786
38276,Nivolas-Vermelle,45.58,5.3
38281,Noyarey,45.236,5.638
38298,Le Péage-de-Roussillon,45.378,4.796
38303,La Pierre,45.292,5.943
38314,Pontcharra,45.432,6.016
38316,Pont-de-Chéruy,45.75,5.171
38318,Pont-Évêque,45.523,4.925
38336,Reventin-Vaugris,45.472,4.829
38337,Rives,45.381,5.477
38340,Les Roches-de-Condrieu,45.452,4.771
38344,Roussillon,45.379,4.821
38352,Saint-Alban-de-Roche,45.6,5.231
38377,Saint-Clair-de-la-Tour,45.572,5.478
38378,Saint-Clair-du-Rhône,45.444,4.768
38381,Saint-Didier-de-la-Tour,45.555,5.483
38382,Saint-Égrève,45.233,5.664
38392,Saint-Hilaire-de-Brens,45.684,5.289
38395,Plateau-des-Petites-Roches,45.315,5.888
38397,Saint-Ismier,45.242,5.844
38399,Saint-Jean-de-Bournay,45.498,5.14
38400,Saint-Jean-de-Moirans,45.323,5.596
38401,Saint-Jean-de-Soudain,45.561,5.431
38412,Saint-Laurent-du-Pont,45.4,5.723
38415,Saint-Marcel-Bel-Accueil,45.649,5.226
38421,Saint-Martin-d'Hères,45.185,5.76
38425,Saint-Maurice-l'Exil,45.386,4.781
38448,Saint-Prim,45.441,4.796
38449,Saint-Quentin-Fallavier,45.64,5.097
38466,Saint-Vincent-de-Mercuze,45.377,5.949
38468,Salaise-sur-Sanne,45.337,4.824
38474,Sassenage,45.208,5.662
38479,Porte-des-Bonnevaux,45.425,5.171
38483,Sermérieu,45.674,5.406
38484,Serpaize,45.563,4.916
38485,Seyssinet-Pariset,45.179,5.697
38507,Tignieu-Jameyzieu,45.736,5.172
38511,Le Touvet,45.357,5.954
38515,Trept,45.691,5.337
38516,La Tronche,45.198,5.752
38517,Tullins,45.308,5.495
38530,Vaulx-Milieu,45.622,5.176
38536,Vernioz,45.426,4.88
38537,La Verpillière,45.642,5.133
38540,Veurey-Voroize,45.262,5.624
38544,Vienne,45.523,4.882
38553,Villefontaine,45.627,5.166
38555,Villeneuve-de-Marc,45.474,5.1
38557,Villette-d'Anthon,45.771,5.077
38563,Voiron,45.379,5.582
38565,Voreppe,45.298,5.636
39043,Beaufort-Orbagna,46.581,5.451
39051,Biarne,47.145,5.457
39150,Choisey,47.064,5.447
39190,Dampierre,47.154,5.74
39198,Dole,47.109,5.501
39300,Lons-le-Saunier,46.676,5.552
39362,Montmorot,46.671,5.528
39397,Orgelet,46.521,5.61
39435,Pont-de-Poitte,46.585,5.696
40036,Bénesse-Maremne,43.629,-1.39
40046,Biscarrosse,44.411,-1.167
40065,Capbreton,43.637,-1.42
40075,Castets,43.871,-1.132
40088,Dax,43.71,-1.044
40122,Haut-Mauco,43.825,-0.553
40192,Mont-de-Marsan,43.903,-0.504
40206,Oeyregave,43.534,-1.098
40224,Peyrehorade,43.549,-1.094
40230,Pontonx-sur-l'Adour,43.787,-0.924
40245,Roquefort,44.034,-0.322
40261,Saint-Geours-de-Maremne,43.687,-1.23
40279,Saint-Paul-lès-Dax,43.745,-1.056
40281,Saint-Pierre-du-Mont,43.873,-0.507
40313,Tartas,43.828,-0.803
4070,Digne-les-Bains,44.089,6.242
41018,Blois,47.613,1.336
41040,La Chapelle-Vendômoise,47.67,1.239
41046,Chaumont-sur-Tharonne,47.619,1.935
41047,La Chaussée-Saint-Victor,47.616,1.342
41059,Le Controis-en-Sologne,47.417,1.427
41067,Cour-Cheverny,47.508,1.457
4112,Manosque,43.829,5.804
41152,Montrieux-en-Sologne,47.551,1.717
41154,Morée,47.918,1.216
41164,Noyers-sur-Cher,47.286,1.383
41198,Saint-Aignan,47.247,1.351
41226,Saint-Ouen,47.818,1.075
41269,Vendôme,47.78,1.075
41280,Villefranche-sur-Cher,47.302,1.763
4143,Oraison,43.915,5.915
4148,Peyroules,43.815,6.681
42005,Andrézieux-Bouthéon,45.536,4.287
42011,Balbigny,45.818,4.183
42044,Le Chambon-Feugerolles,45.393,4.297
42052,Charlieu,46.162,4.172
42059,Chazelles-sur-Lyon,45.64,4.39
42071,Le Coteau,46.014,4.096
42094,Feurs,45.742,4.208
42123,Lorette,45.508,4.577
42126,Luriecq,45.451,4.082
42127,Mably,46.066,4.056
42147,Montbrison,45.593,4.083
42149,Montrond-les-Bains,45.644,4.239
42186,Rive-de-Gier,45.526,4.612
42187,Roanne,46.045,4.074
42218,Saint-Étienne,45.411,4.397
42222,Saint-Galmier,45.585,4.311
42237,Saint-Jean-Bonnefonds,45.447,4.434
42256,Saint-Marcellin-en-Forez,45.499,4.163
42265,Saint-Michel-sur-Rhône,45.445,4.753
42272,Saint-Pierre-de-Bœuf,45.379,4.742
42312,La Tourette,45.43,4.069
42323,Veauche,45.562,4.31
43025,Beauzac,45.264,4.107
43036,Borne,45.099,3.799
43038,Bournoncle-Saint-Pierre,45.365,3.31
43040,Brioude,45.314,3.373
43071,Chomelix,45.262,3.828
43102,Grazac,45.188,4.183
43137,Monistrol-sur-Loire,45.28,4.161
43157,Le Puy-en-Velay,45.042,3.884
43162,Retournac,45.203,4.032
43184,Saint-Ferréol-d'Auroure,45.355,4.251
43200,Saint-Julien-Chapteuil,45.036,4.057
43216,Saint-Paulien,45.134,3.814
43224,Sainte-Sigolène,45.243,4.232
43268,Yssingeaux,45.146,4.112
44002,Aigrefeuille-sur-Maine,47.077,-1.404
44003,Ancenis-Saint-Géréon,47.396,-1.189
44005,Chaumes-en-Retz,47.119,-1.922
44009,Basse-Goulaine,47.22,-1.452
44012,La Bernerie-en-Retz,47.082,-2.015
44013,Besné,47.382,-2.073
44014,Le Bignon,47.131,-1.507
44015,Blain,47.436,-1.711
44016,La Boissière-du-Doré,47.23,-1.219
44018,Bouaye,47.158,-1.683
44020,Bouguenais,47.175,-1.589
44021,Villeneuve-en-Retz,47.042,-1.952
44022,Boussay,47.058,-1.181
44023,Bouvron,47.414,-1.835
44024,Brains,47.165,-1.72
44025,Campbon,47.419,-1.975
44026,Carquefou,47.279,-1.488
44027,Casson,47.383,-1.554
44028,Le Cellier,47.325,-1.348
44029,Divatte-sur-Loire,47.258,-1.346
44030,La Chapelle-des-Marais,47.449,-2.244
44032,La Chapelle-Heulin,47.175,-1.342
44033,La Chapelle-Launay,47.381,-1.966
44035,La Chapelle-sur-Erdre,47.299,-1.552
44036,Châteaubriant,47.705,-1.386
44037,Château-Thébaud,47.124,-1.419
44038,Chauvé,47.151,-1.985
44041,La Chevrolière,47.086,-1.607
44043,Clisson,47.085,-1.287
44045,Cordemais,47.302,-1.846
44047,Couëron,47.21,-1.745
44048,Couffé,47.359,-1.318
44049,Le Croisic,47.291,-2.519
44050,Crossac,47.416,-2.159
44051,Derval,47.667,-1.671
44052,Donges,47.35,-2.102
44053,Drefféac,47.467,-2.069
44055,La Baule-Escoublac,47.292,-2.357
44056,Fay-de-Bretagne,47.407,-1.794
44061,Frossay,47.247,-1.934
44063,Gétigné,47.079,-1.246
44064,Gorges,47.098,-1.301
44066,Grandchamps-des-Fontaines,47.354,-1.605
44069,Guérande,47.357,-2.432
44070,La Haie-Fouassière,47.177,-1.402
44071,Haute-Goulaine,47.197,-1.441
44072,Herbignac,47.449,-2.311
44073,Héric,47.422,-1.653
44077,Joué-sur-Erdre,47.502,-1.478
44079,Le Landreau,47.196,-1.346
44081,Legé,46.885,-1.595
44082,Ligné,47.416,-1.374
44083,La Limouzinière,46.996,-1.595
44084,Le Loroux-Bottereau,47.245,-1.361
44087,Machecoul-Saint-Même,46.99,-1.822
44089,Malville,47.36,-1.863
44096,Mésanger,47.431,-1.228
44098,Missillac,47.478,-2.178
44101,La Montagne,47.176,-1.677
44102,Montbert,47.055,-1.487
44103,Montoir-de-Bretagne,47.304,-2.182
44109,Nantes,47.198,-1.585
44110,Nort-sur-Erdre,47.44,-1.486
44113,Nozay,47.579,-1.625
44114,Orvault,47.246,-1.603
44115,Oudon,47.353,-1.285
44117,Le Pallet,47.139,-1.337
44120,Le Pellerin,47.203,-1.756
44122,Petit-Mars,47.394,-1.45
44126,La Plaine-sur-Mer,47.144,-2.137
44127,La Planche,47.016,-1.435
44128,Plessé,47.54,-1.888
44129,Pontchâteau,47.436,-2.083
44130,Pont-Saint-Martin,47.121,-1.582
44131,Pornic,47.123,-2.052
44132,Pornichet,47.259,-2.338
44133,Port-Saint-Père,47.131,-1.753
44134,Pouillé-les-Côteaux,47.47,-1.175
44135,Le Pouliguen,47.274,-2.426
44136,Préfailles,47.129,-2.219
44137,Prinquiau,47.403,-2.033
44138,Puceul,47.516,-1.64
44140,La Regrippière,47.183,-1.181
44142,Remouillé,47.057,-1.375
44143,Rezé,47.177,-1.533
44145,Rouans,47.186,-1.862
44149,Saffré,47.491,-1.632
44150,Saint-Aignan-Grandlieu,47.125,-1.613
44151,Saint-André-des-Eaux,47.327,-2.29
44152,Sainte-Anne-sur-Brivet,47.441,-2.04
44154,Saint-Brevin-les-Pins,47.261,-2.141
44155,Saint-Colomban,47.016,-1.571
44156,Corcoué-sur-Logne,46.956,-1.607
44158,Saint-Étienne-de-Montluc,47.283,-1.74
44159,Saint-Fiacre-sur-Maine,47.143,-1.415
44162,Saint-Herblain,47.25,-1.619
44165,Saint-Hilaire-de-Clisson,47.061,-1.309
44166,Saint-Jean-de-Boiseau,47.185,-1.692
44169,Saint-Julien-de-Concelles,47.251,-1.387
44172,Sainte-Luce-sur-Loire,47.274,-1.467
44173,Saint-Lumine-de-Clisson,47.08,-1.339
44175,Saint-Lyphard,47.37,-2.355
44176,Saint-Malo-de-Guersac,47.351,-2.178
44180,Vallons-de-l'Erdre,47.524,-1.186
44182,Saint-Michel-Chef-Chef,47.171,-2.158
44183,Saint-Molf,47.382,-2.405
44184,Saint-Nazaire,47.249,-2.267
44185,Saint-Nicolas-de-Redon,47.643,-2.046
44186,Sainte-Pazanne,47.103,-1.799
